#Scan#,Adduct,CAS_Number,Charge,Compound_Name,Compound_Source,Data_Collector,ExactMass,FileScanUniqueID,INCHI,INCHI_AUX,Instrument,IonMode,Ion_Source,LibMZ,LibraryName,LibraryQualityString,Library_Class,MQScore,MZErrorPPM,MassDiff,NumberHits,Organism,PI,Precursor_MZ,Pubmed_ID,RT_Query,SharedPeaks,Smiles,SpecCharge,SpecMZ,SpectrumFile,SpectrumID,TIC_Query,UpdateWorkflowName,tags,internalFilename,Important_DOM,Important_Org
741,M+Na,2315642,1,Spectral Match to p-tert-Octylphenol pentaglycol ether from NIST14,Isolated,Data deposited by daniel,0,spectra/specs_ms.mgf741,N/A,N/A,QqQ,Positive,ESI,449.287,lib-00036.mgf,Bronze,3,0.87746,31197.4,14.0166,1,GNPS-NIST14-MATCHES,Data from System Wide MS course,449.287,N/A,0,13,N/A,1,463.304,specs_ms.mgf,CCMSLIB00003136261,2930000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
4522,M+H,2315642,1,Spectral Match to p-tert-Octylphenol pentaglycol ether from NIST14,Isolated,Data deposited by daniel,0,spectra/specs_ms.mgf4522,N/A,N/A,QqQ,Positive,ESI,427.305,lib-00036.mgf,Bronze,3,0.870581,171048,73.0897,1,GNPS-NIST14-MATCHES,Data from Pieter Dorrestein,427.305,N/A,0,12,N/A,1,500.395,specs_ms.mgf,CCMSLIB00003137377,330435,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
630,M+H,2315631,1,Spectral Match to p-tert-Octylphenol tetraglycol ether from NIST14,Isolated,Data deposited by amelnik,0,spectra/specs_ms.mgf630,N/A,N/A,QqQ,Positive,ESI,383.278,lib-00036.mgf,Bronze,3,0.892236,80995.2,31.0437,1,GNPS-NIST14-MATCHES,Data from PDorrestein,383.278,N/A,0,11,N/A,1,414.322,specs_ms.mgf,CCMSLIB00003136248,2920000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
4419,M+H,2315631,1,Spectral Match to p-tert-Octylphenol tetraglycol ether from NIST14,Isolated,Data deposited by amelnik,0,spectra/specs_ms.mgf4419,N/A,N/A,QqQ,Positive,ESI,383.278,lib-00036.mgf,Bronze,3,0.866846,190699,73.0907,1,GNPS-NIST14-MATCHES,Data from PDorrestein,383.278,N/A,0,11,N/A,1,456.369,specs_ms.mgf,CCMSLIB00003136248,2420000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
2609,M+H,N/A,1,Spectral Match to PyroGlu-Pro from NIST14,Isolated,Data deposited by amelnik,0,spectra/specs_ms.mgf2609,N/A,N/A,IT/ion trap,Positive,ESI,227.103,lib-00036.mgf,Bronze,3,0.846968,158677,36.036,1,GNPS-NIST14-MATCHES,Data from Rob Knight,227.103,N/A,0,4,N/A,1,263.139,specs_ms.mgf,CCMSLIB00003136001,549452,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
3720,M+H,N/A,1,Spectral Match to PyroGlu-Val from NIST14,Isolated,Data deposited by fevargas,0,spectra/specs_ms.mgf3720,N/A,N/A,Q-TOF,Positive,ESI,229.118,lib-00036.mgf,Bronze,3,0.854114,3.92928,0.000900269,1,GNPS-NIST14-MATCHES,Data from Joshua Wollam,229.118,N/A,0,8,N/A,1,229.119,specs_ms.mgf,CCMSLIB00003139626,2800000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
8243,M+H,57564917,1,Spectral Match to S-Nitroso-L-glutathione from NIST14,Isolated,Data deposited by daniel,0,spectra/specs_ms.mgf8243,N/A,N/A,Q-TOF,Positive,ESI,337.081,lib-00032.mgf,Bronze,3,0.99504,19.2839,0.00650024,1,GNPS-NIST14-MATCHES,Data from Lihini Aluwihare,337.081,N/A,0,16,N/A,1,337.087,specs_ms.mgf,CCMSLIB00003135242,3870000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
8944,M+H,57564917,1,Spectral Match to S-Nitroso-L-glutathione from NIST14,Isolated,Data deposited by daniel,0,spectra/specs_ms.mgf8944,N/A,N/A,Q-TOF,Positive,ESI,337.081,lib-00036.mgf,Bronze,3,0.929641,88979.8,29.9934,1,GNPS-NIST14-MATCHES,Data from Lihini Aluwihare,337.081,N/A,0,14,N/A,1,307.088,specs_ms.mgf,CCMSLIB00003135242,3470000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
1334,M+H-H2O,20290759,1,Spectral Match to Stearidonic acid from NIST14,Isolated,Data deposited by daniel,0,spectra/specs_ms.mgf1334,N/A,N/A,HCD,Positive,ESI,259.205,lib-00032.mgf,Bronze,3,0.897104,154435,40.0304,1,GNPS-NIST14-MATCHES,Data from Pieter Dorrestein,259.205,N/A,0,8,N/A,1,219.175,specs_ms.mgf,CCMSLIB00003139398,171288,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
6132,229.2,559648,1,Spectral Match to Sumaresinolic acid from NIST14,Isolated,Data deposited by pmallard,0,spectra/specs_ms.mgf6132,"InChI=1S/C30H48O4/c1-25(2)12-14-30(24(33)34)15-13-28(6)18(19(30)16-25)8-9-21-27(5)11-10-22(32)26(3,4)23(27)20(31)17-29(21,28)7/h8,19-23,31-32H,9-17H2,1-7H3,(H,33,34)/t19-,20+,21+,22-,23-,27+,28+,29+,30-/m0/s1",N/A,IT/ion trap,Positive,ESI,229.196,lib-00036.mgf,Bronze,3,0.838425,244441,56.0248,1,GNPS-NIST14-MATCHES,Data from Wolfender/Litaudon,229.196,N/A,0,9,N/A,1,285.221,specs_ms.mgf,CCMSLIB00003137110,410640,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,6132,
3636,M+H,83670,1,Spectral Match to Theobromine from NIST14,Isolated,Data deposited by fevargas,0,spectra/specs_ms.mgf3636,N/A,N/A,HCD,Positive,ESI,181.072,lib-00032.mgf,Bronze,3,0.953495,1.60111,0.000289917,1,GNPS-NIST14-MATCHES,Data from Joshua Wollam,181.072,N/A,0,7,N/A,1,181.072,specs_ms.mgf,CCMSLIB00003139605,268326,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
2441,Cat,70166,1,Spectral Match to Thiamine cation from NIST14,Isolated,Data deposited by amelnik,0,spectra/specs_ms.mgf2441,N/A,N/A,Q-TOF,Positive,ESI,265.112,lib-00036.mgf,Bronze,3,0.995133,18.0726,0.00479126,1,GNPS-NIST14-MATCHES,Data from P.Dorrestein,265.112,N/A,0,8,N/A,1,265.117,specs_ms.mgf,CCMSLIB00003137800,98600000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
6735,Cat,70166,1,Spectral Match to Thiamine cation from NIST14,Isolated,Data deposited by amelnik,0,spectra/specs_ms.mgf6735,N/A,N/A,Q-TOF,Positive,ESI,265.112,lib-00036.mgf,Bronze,3,0.995133,3.45336,0.000915527,1,GNPS-NIST14-MATCHES,Data from P.Dorrestein,265.112,N/A,0,8,N/A,1,265.113,specs_ms.mgf,CCMSLIB00003137800,98600000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
1344,M+H-H2O,677354244,1,Spectral Match to trans-.DELTA.2-11-Methyldodecenoic Acid from NIST14,Isolated,Data deposited by rsilva,0,spectra/specs_ms.mgf1344,N/A,N/A,IT/ion trap,Positive,ESI,195.174,lib-00036.mgf,Bronze,3,0.919964,133297,26.0162,1,GNPS-NIST14-MATCHES,Data from Rob Knight,195.174,N/A,0,7,N/A,1,221.19,specs_ms.mgf,CCMSLIB00003136740,671013,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
3701,M+H,1637394,1,Spectral Match to trans-Zeatin from NIST14,Isolated,Data deposited by daniel,0,spectra/specs_ms.mgf3701,N/A,N/A,Q-TOF,Positive,ESI,220.12,lib-00036.mgf,Bronze,3,0.906602,7.69456,0.00169373,1,GNPS-NIST14-MATCHES,Data from Pieter Dorrestein,220.12,N/A,0,4,N/A,1,220.118,specs_ms.mgf,CCMSLIB00003139040,403688,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
3810,M+H,1637394,1,Spectral Match to trans-Zeatin from NIST14,Isolated,Data deposited by daniel,0,spectra/specs_ms.mgf3810,N/A,N/A,Q-TOF,Positive,ESI,220.12,lib-00036.mgf,Bronze,3,0.972669,208902,45.9835,1,GNPS-NIST14-MATCHES,Data from Pieter Dorrestein,220.12,N/A,0,7,N/A,1,266.103,specs_ms.mgf,CCMSLIB00003139040,6840000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
282,M+H,126738,1,Spectral Match to Tributyl phosphate from NIST14,Isolated,Data deposited by daniel,0,spectra/specs_ms.mgf282,N/A,N/A,QqQ,Positive,ESI,267.172,lib-00036.mgf,Bronze,3,0.957578,0.685347,0.000183105,1,GNPS-NIST14-MATCHES,Data from Pieter Dorrestein,267.172,N/A,0,4,N/A,1,267.172,specs_ms.mgf,CCMSLIB00003136160,1850000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
647,M+Na,78513,1,Spectral Match to Tris(2-butoxyethyl) phosphate from NIST14,Isolated,Data deposited by daniel,0,spectra/specs_ms.mgf647,N/A,N/A,HCD,Positive,ESI,421.233,lib-00036.mgf,Bronze,3,0.995152,4.99893,0.00210571,1,GNPS-NIST14-MATCHES,Data from Nediljko Budisa,421.233,N/A,0,12,N/A,1,421.235,specs_ms.mgf,CCMSLIB00003139119,9230000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
1941,M+H,78513,1,Spectral Match to Tris(2-butoxyethyl) phosphate from NIST14,Isolated,Data deposited by daniel,0,spectra/specs_ms.mgf1941,N/A,N/A,HCD,Positive,ESI,399.251,lib-00036.mgf,Bronze,3,0.851209,140416,56.0613,1,GNPS-NIST14-MATCHES,Data from Nediljko Budisa,399.251,N/A,0,8,N/A,1,343.19,specs_ms.mgf,CCMSLIB00003136497,1040000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
631,M+H,6809707,1,Spectral Match to Undecaethylene glycol from NIST14,Isolated,Data deposited by amelnik,0,spectra/specs_ms.mgf631,"InChI=1S/C22H46O12/c23-1-3-25-5-7-27-9-11-29-13-15-31-17-19-33-21-22-34-20-18-32-16-14-30-12-10-28-8-6-26-4-2-24/h23-24H,1-22H2",N/A,QqQ,Positive,ESI,503.307,lib-00036.mgf,Bronze,3,0.831648,175926,325.21,1,GNPS-NIST14-MATCHES,Data from Rob Knight,503.307,N/A,0,8,N/A,2,414.762,specs_ms.mgf,CCMSLIB00003136783,1120000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
651,M+H,6809707,1,Spectral Match to Undecaethylene glycol from NIST14,Isolated,Data deposited by amelnik,0,spectra/specs_ms.mgf651,"InChI=1S/C22H46O12/c23-1-3-25-5-7-27-9-11-29-13-15-31-17-19-33-21-22-34-20-18-32-16-14-30-12-10-28-8-6-26-4-2-24/h23-24H,1-22H2",N/A,QqQ,Positive,ESI,503.307,lib-00036.mgf,Bronze,3,0.864134,159015,342.233,1,GNPS-NIST14-MATCHES,Data from Rob Knight,503.307,N/A,0,8,N/A,2,423.274,specs_ms.mgf,CCMSLIB00003136783,3590000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
680,M+H,6809707,1,Spectral Match to Undecaethylene glycol from NIST14,Isolated,Data deposited by amelnik,0,spectra/specs_ms.mgf680,"InChI=1S/C22H46O12/c23-1-3-25-5-7-27-9-11-29-13-15-31-17-19-33-21-22-34-20-18-32-16-14-30-12-10-28-8-6-26-4-2-24/h23-24H,1-22H2",N/A,QqQ,Positive,ESI,503.307,lib-00036.mgf,Bronze,3,0.847028,132189,369.237,1,GNPS-NIST14-MATCHES,Data from Rob Knight,503.307,N/A,0,8,N/A,2,436.776,specs_ms.mgf,CCMSLIB00003136783,423034,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
704,M+H,6809707,1,Spectral Match to Undecaethylene glycol from NIST14,Isolated,Data deposited by amelnik,0,spectra/specs_ms.mgf704,"InChI=1S/C22H46O12/c23-1-3-25-5-7-27-9-11-29-13-15-31-17-19-33-21-22-34-20-18-32-16-14-30-12-10-28-8-6-26-4-2-24/h23-24H,1-22H2",N/A,QqQ,Positive,ESI,503.307,lib-00036.mgf,Bronze,3,0.871427,115268,386.27,1,GNPS-NIST14-MATCHES,Data from Rob Knight,503.307,N/A,0,8,N/A,2,445.292,specs_ms.mgf,CCMSLIB00003136783,5190000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
774,M+H,6809707,1,Spectral Match to Undecaethylene glycol from NIST14,Isolated,Data deposited by amelnik,0,spectra/specs_ms.mgf774,"InChI=1S/C22H46O12/c23-1-3-25-5-7-27-9-11-29-13-15-31-17-19-33-21-22-34-20-18-32-16-14-30-12-10-28-8-6-26-4-2-24/h23-24H,1-22H2",N/A,QqQ,Positive,ESI,503.307,lib-00036.mgf,Bronze,3,0.89265,44715.2,457.289,1,GNPS-NIST14-MATCHES,Data from Rob Knight,503.307,N/A,0,8,N/A,2,480.802,specs_ms.mgf,CCMSLIB00003136783,641225,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
796,M+H,6809707,1,Spectral Match to Undecaethylene glycol from NIST14,Isolated,Data deposited by amelnik,0,spectra/specs_ms.mgf796,"InChI=1S/C22H46O12/c23-1-3-25-5-7-27-9-11-29-13-15-31-17-19-33-21-22-34-20-18-32-16-14-30-12-10-28-8-6-26-4-2-24/h23-24H,1-22H2",N/A,QqQ,Positive,ESI,503.307,lib-00036.mgf,Bronze,3,0.874304,27794.6,474.321,1,GNPS-NIST14-MATCHES,Data from Rob Knight,503.307,N/A,0,8,N/A,2,489.318,specs_ms.mgf,CCMSLIB00003136783,2500000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
826,M+H,6809707,1,Spectral Match to Undecaethylene glycol from NIST14,Isolated,Data deposited by amelnik,0,spectra/specs_ms.mgf826,"InChI=1S/C22H46O12/c23-1-3-25-5-7-27-9-11-29-13-15-31-17-19-33-21-22-34-20-18-32-16-14-30-12-10-28-8-6-26-4-2-24/h23-24H,1-22H2",N/A,QqQ,Positive,ESI,503.307,lib-00036.mgf,Bronze,3,0.937656,2049.01,1.03128,1,GNPS-NIST14-MATCHES,Data from PDorrestein,503.307,N/A,0,12,N/A,1,504.338,specs_ms.mgf,CCMSLIB00003134737,3550000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
838,M+H,6809707,1,Spectral Match to Undecaethylene glycol from NIST14,Isolated,Data deposited by amelnik,0,spectra/specs_ms.mgf838,"InChI=1S/C22H46O12/c23-1-3-25-5-7-27-9-11-29-13-15-31-17-19-33-21-22-34-20-18-32-16-14-30-12-10-28-8-6-26-4-2-24/h23-24H,1-22H2",N/A,QqQ,Positive,ESI,503.307,lib-00032.mgf,Bronze,3,0.894343,15935.8,518.341,1,GNPS-NIST14-MATCHES,Data from Rob Knight,503.307,N/A,0,8,N/A,2,511.328,specs_ms.mgf,CCMSLIB00003136783,644305,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
851,M+H,6809707,1,Spectral Match to Undecaethylene glycol from NIST14,Isolated,Data deposited by daniel,0,spectra/specs_ms.mgf851,"InChI=1S/C22H46O12/c23-1-3-25-5-7-27-9-11-29-13-15-31-17-19-33-21-22-34-20-18-32-16-14-30-12-10-28-8-6-26-4-2-24/h23-24H,1-22H2",N/A,QqQ,Positive,ESI,503.306,lib-00036.mgf,Bronze,3,0.81977,33830.3,17.027,1,GNPS-NIST14-MATCHES,Data from James McKerrow,503.306,N/A,0,5,N/A,1,520.333,specs_ms.mgf,CCMSLIB00003138415,147748,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
883,M+H,6809707,1,Spectral Match to Undecaethylene glycol from NIST14,Isolated,Data deposited by amelnik,0,spectra/specs_ms.mgf883,"InChI=1S/C22H46O12/c23-1-3-25-5-7-27-9-11-29-13-15-31-17-19-33-21-22-34-20-18-32-16-14-30-12-10-28-8-6-26-4-2-24/h23-24H,1-22H2",N/A,QqQ,Positive,ESI,503.307,lib-00032.mgf,Bronze,3,0.824405,68288,34.3698,1,GNPS-NIST14-MATCHES,Data from Rob Knight,503.307,N/A,0,7,N/A,1,537.677,specs_ms.mgf,CCMSLIB00003136783,52584.5,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
912,M+H,6809707,1,Spectral Match to Undecaethylene glycol from NIST14,Isolated,Data deposited by amelnik,0,spectra/specs_ms.mgf912,"InChI=1S/C22H46O12/c23-1-3-25-5-7-27-9-11-29-13-15-31-17-19-33-21-22-34-20-18-32-16-14-30-12-10-28-8-6-26-4-2-24/h23-24H,1-22H2",N/A,QqQ,Positive,ESI,503.307,lib-00036.mgf,Bronze,3,0.886089,103416,606.4,1,GNPS-NIST14-MATCHES,Data from Rob Knight,503.307,N/A,0,8,N/A,2,555.357,specs_ms.mgf,CCMSLIB00003136783,3200000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
919,M+H,6809707,1,Spectral Match to Undecaethylene glycol from NIST14,Isolated,Data deposited by daniel,0,spectra/specs_ms.mgf919,"InChI=1S/C22H46O12/c23-1-3-25-5-7-27-9-11-29-13-15-31-17-19-33-21-22-34-20-18-32-16-14-30-12-10-28-8-6-26-4-2-24/h23-24H,1-22H2",N/A,QqQ,Positive,ESI,503.306,lib-00032.mgf,Bronze,3,0.867366,121305,61.0535,1,GNPS-NIST14-MATCHES,Data from James McKerrow,503.306,N/A,0,5,N/A,1,564.359,specs_ms.mgf,CCMSLIB00003138415,92582.2,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
920,M+H,6809707,1,Spectral Match to Undecaethylene glycol from NIST14,Isolated,Data deposited by amelnik,0,spectra/specs_ms.mgf920,"InChI=1S/C22H46O12/c23-1-3-25-5-7-27-9-11-29-13-15-31-17-19-33-21-22-34-20-18-32-16-14-30-12-10-28-8-6-26-4-2-24/h23-24H,1-22H2",N/A,QqQ,Positive,ESI,503.306,lib-00036.mgf,Bronze,3,0.944268,121305,61.0533,1,GNPS-NIST14-MATCHES,Data from Rob Knight,503.306,N/A,0,14,N/A,1,564.359,specs_ms.mgf,CCMSLIB00003136774,18200000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
932,M+H,6809707,1,Spectral Match to Undecaethylene glycol from NIST14,Isolated,Data deposited by fevargas,0,spectra/specs_ms.mgf932,"InChI=1S/C22H46O12/c23-1-3-25-5-7-27-9-11-29-13-15-31-17-19-33-21-22-34-20-18-32-16-14-30-12-10-28-8-6-26-4-2-24/h23-24H,1-22H2",N/A,QqQ,Positive,ESI,503.311,lib-00032.mgf,Bronze,3,0.893455,133410,67.1468,1,GNPS-NIST14-MATCHES,Data from Karly Nisson,503.311,N/A,0,13,N/A,1,570.458,specs_ms.mgf,CCMSLIB00003135327,8250000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
945,M+H,6809707,1,Spectral Match to Undecaethylene glycol from NIST14,Isolated,Data deposited by amelnik,0,spectra/specs_ms.mgf945,"InChI=1S/C22H46O12/c23-1-3-25-5-7-27-9-11-29-13-15-31-17-19-33-21-22-34-20-18-32-16-14-30-12-10-28-8-6-26-4-2-24/h23-24H,1-22H2",N/A,QqQ,Positive,ESI,503.307,lib-00036.mgf,Bronze,3,0.889014,147151,650.424,1,GNPS-NIST14-MATCHES,Data from Rob Knight,503.307,N/A,0,8,N/A,2,577.369,specs_ms.mgf,CCMSLIB00003136783,891878,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
954,M+H,6809707,1,Spectral Match to Undecaethylene glycol from NIST14,Isolated,Data deposited by daniel,0,spectra/specs_ms.mgf954,"InChI=1S/C22H46O12/c23-1-3-25-5-7-27-9-11-29-13-15-31-17-19-33-21-22-34-20-18-32-16-14-30-12-10-28-8-6-26-4-2-24/h23-24H,1-22H2",N/A,QqQ,Positive,ESI,503.305,lib-00036.mgf,Bronze,3,0.831897,161271,81.1685,1,GNPS-NIST14-MATCHES,Data from James McKerrow,503.305,N/A,0,9,N/A,1,584.474,specs_ms.mgf,CCMSLIB00003138750,5110000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
956,M+H,6809707,1,Spectral Match to Undecaethylene glycol from NIST14,Isolated,Data deposited by amelnik,0,spectra/specs_ms.mgf956,"InChI=1S/C22H46O12/c23-1-3-25-5-7-27-9-11-29-13-15-31-17-19-33-21-22-34-20-18-32-16-14-30-12-10-28-8-6-26-4-2-24/h23-24H,1-22H2",N/A,QqQ,Positive,ESI,503.307,lib-00036.mgf,Bronze,3,0.843829,165200,83.1461,1,GNPS-NIST14-MATCHES,Data from PDorrestein,503.307,N/A,0,9,N/A,1,586.453,specs_ms.mgf,CCMSLIB00003134737,826785,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
965,M+H,6809707,1,Spectral Match to Undecaethylene glycol from NIST14,Isolated,Data deposited by daniel,0,spectra/specs_ms.mgf965,"InChI=1S/C22H46O12/c23-1-3-25-5-7-27-9-11-29-13-15-31-17-19-33-21-22-34-20-18-32-16-14-30-12-10-28-8-6-26-4-2-24/h23-24H,1-22H2",N/A,QqQ,Positive,ESI,503.306,lib-00036.mgf,Bronze,3,0.888715,174947,88.052,1,GNPS-NIST14-MATCHES,Data from Pieter C. Dorrestein,503.306,N/A,0,5,N/A,1,591.358,specs_ms.mgf,CCMSLIB00003138020,135159,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
966,M+H,6809707,1,Spectral Match to Undecaethylene glycol from NIST14,Isolated,Data deposited by amelnik,0,spectra/specs_ms.mgf966,"InChI=1S/C22H46O12/c23-1-3-25-5-7-27-9-11-29-13-15-31-17-19-33-21-22-34-20-18-32-16-14-30-12-10-28-8-6-26-4-2-24/h23-24H,1-22H2",N/A,QqQ,Positive,ESI,503.307,lib-00036.mgf,Bronze,3,0.932765,176990,89.0803,1,GNPS-NIST14-MATCHES,Data from PDorrestein,503.307,N/A,0,12,N/A,1,592.387,specs_ms.mgf,CCMSLIB00003134737,1110000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
971,M+H,6809707,1,Spectral Match to Undecaethylene glycol from NIST14,Isolated,Data deposited by daniel,0,spectra/specs_ms.mgf971,"InChI=1S/C22H46O12/c23-1-3-25-5-7-27-9-11-29-13-15-31-17-19-33-21-22-34-20-18-32-16-14-30-12-10-28-8-6-26-4-2-24/h23-24H,1-22H2",N/A,QqQ,Positive,ESI,503.305,lib-00036.mgf,Bronze,3,0.827484,189118,95.1842,1,GNPS-NIST14-MATCHES,Data from James McKerrow,503.305,N/A,0,9,N/A,1,598.489,specs_ms.mgf,CCMSLIB00003138750,847417,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
973,M+H,6809707,1,Spectral Match to Undecaethylene glycol from NIST14,Isolated,Data deposited by amelnik,0,spectra/specs_ms.mgf973,"InChI=1S/C22H46O12/c23-1-3-25-5-7-27-9-11-29-13-15-31-17-19-33-21-22-34-20-18-32-16-14-30-12-10-28-8-6-26-4-2-24/h23-24H,1-22H2",N/A,QqQ,Positive,ESI,503.307,lib-00032.mgf,Bronze,3,0.89329,190884,694.446,1,GNPS-NIST14-MATCHES,Data from Rob Knight,503.307,N/A,0,8,N/A,2,599.38,specs_ms.mgf,CCMSLIB00003136783,1180000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
975,M+H,6809707,1,Spectral Match to Undecaethylene glycol from NIST14,Isolated,Data deposited by amelnik,0,spectra/specs_ms.mgf975,"InChI=1S/C22H46O12/c23-1-3-25-5-7-27-9-11-29-13-15-31-17-19-33-21-22-34-20-18-32-16-14-30-12-10-28-8-6-26-4-2-24/h23-24H,1-22H2",N/A,QqQ,Positive,ESI,503.307,lib-00036.mgf,Bronze,3,0.921576,193046,97.1612,1,GNPS-NIST14-MATCHES,Data from PDorrestein,503.307,N/A,0,11,N/A,1,600.468,specs_ms.mgf,CCMSLIB00003134737,4330000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
2157,M+H,6809707,1,Spectral Match to Undecaethylene glycol from NIST14,Isolated,Data deposited by amelnik,0,spectra/specs_ms.mgf2157,"InChI=1S/C22H46O12/c23-1-3-25-5-7-27-9-11-29-13-15-31-17-19-33-21-22-34-20-18-32-16-14-30-12-10-28-8-6-26-4-2-24/h23-24H,1-22H2",N/A,QqQ,Positive,ESI,503.307,lib-00036.mgf,Bronze,3,0.841347,159013,342.235,1,GNPS-NIST14-MATCHES,Data from Rob Knight,503.307,N/A,0,8,N/A,2,423.275,specs_ms.mgf,CCMSLIB00003136783,934300,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
2212,M+H,6809707,1,Spectral Match to Undecaethylene glycol from NIST14,Isolated,Data deposited by daniel,0,spectra/specs_ms.mgf2212,"InChI=1S/C22H46O12/c23-1-3-25-5-7-27-9-11-29-13-15-31-17-19-33-21-22-34-20-18-32-16-14-30-12-10-28-8-6-26-4-2-24/h23-24H,1-22H2",N/A,QqQ,Positive,ESI,503.31,lib-00036.mgf,Bronze,3,0.87124,59716.1,30.0557,1,GNPS-NIST14-MATCHES,Data from Pieter C. Dorrestein,503.31,N/A,0,5,N/A,1,473.254,specs_ms.mgf,CCMSLIB00003134652,171430,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
2240,M+H,6809707,1,Spectral Match to Undecaethylene glycol from NIST14,Isolated,Data deposited by amelnik,0,spectra/specs_ms.mgf2240,"InChI=1S/C22H46O12/c23-1-3-25-5-7-27-9-11-29-13-15-31-17-19-33-21-22-34-20-18-32-16-14-30-12-10-28-8-6-26-4-2-24/h23-24H,1-22H2",N/A,QqQ,Positive,ESI,503.307,lib-00036.mgf,Bronze,3,0.834116,6109.37,508.45,1,GNPS-NIST14-MATCHES,Data from Rob Knight,503.307,N/A,0,7,N/A,2,506.382,specs_ms.mgf,CCMSLIB00003136783,134607,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
2247,M+H,6809707,1,Spectral Match to Undecaethylene glycol from NIST14,Isolated,Data deposited by daniel,0,spectra/specs_ms.mgf2247,"InChI=1S/C22H46O12/c23-1-3-25-5-7-27-9-11-29-13-15-31-17-19-33-21-22-34-20-18-32-16-14-30-12-10-28-8-6-26-4-2-24/h23-24H,1-22H2",N/A,QqQ,Positive,ESI,503.31,lib-00032.mgf,Bronze,3,0.814648,29817.4,15.0074,1,GNPS-NIST14-MATCHES,Data from Pieter C. Dorrestein,503.31,N/A,0,6,N/A,1,518.317,specs_ms.mgf,CCMSLIB00003134652,326227,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
