"InChIKey","ClassyFy Status","Kingdom","Superclass","Class","Subclass","Parent Level 1","Parent Level 2","Parent Level 3","Parent Level 4","Parent Level 5"
"VYFYYTLLBUKUHU-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Phenols","Benzenediols","Catechols","Catecholamines and derivatives"
"UTIAKKYPXWEEIG-DGCLKSJQSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Benzopyrans","1-benzopyrans","1-benzopyrans"
"QWVNCDVONVDGDV-ZEYBBFMUNA-N","Completed","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives","Beta amino acids and derivatives"
"HQSBWLQFLLMPKC-BNFZFUHLSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Medium-chain fatty acids"
"BXLYSRPHVMCOPS-ACZMJKKPSA-N","Completed","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides","Dipeptides"
"BXLYSRPHVMCOPS-ACZMJKKPSA-N","Completed","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides","Dipeptides"
"HQHCYKULIHKCEB-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Long-chain fatty acids"
"AMIDUPFSOUCLQB-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Anthracenes","Anthraquinones","Hydroxyanthraquinones"
"OSYQOBUUFRGFNG-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Medium-chain fatty acids"
"YEJSPQZHMWGIGP-YFKPBYRVSA-N","Completed","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives","Alpha amino acids and derivatives","Glutamic acid and derivatives"
"ZJTJUVIJVLLGSP-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Pteridines and derivatives","Alloxazines and isoalloxazines","Flavins"
"KQNZDYYTLMIZCT-KQPMLPITSA-N","Completed","Organic compounds","Phenylpropanoids and polyketides","Macrolides and analogues","","Macrolides and analogues"
"IGQBPDJNUXPEMT-SNVBAGLBSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty acid esters","Acyl carnitines"
"OVSQVDMCBVZWGM-DTGCRPNFSA-N","Completed","Organic compounds","Phenylpropanoids and polyketides","Flavonoids","Flavonoid glycosides","Flavonoid O-glycosides","Flavonoid-3-O-glycosides"
"RAYOKTUAMJNEFH-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Fluorenes","","Fluorenes"
"FPVKHBSQESCIEP-JQCXWYLXSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Imidazodiazepines","","Imidazodiazepines"
"UKVFBTRCNFUOFU-UHFFFAOYSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Carbonyl compounds","Ketones","Aryl ketones","Phenylketones","Alkyl-phenylketones"
"YCBKSSAWEUDACY-IAGOWNOFSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Benzopyrans","1-benzopyrans","2,2-dimethyl-1-benzopyrans"
"HOOWCUZPEFNHDT-ZETCQYMHSA-N","Completed","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives","Alpha amino acids and derivatives","Alpha amino acids","L-alpha-amino acids"
"VZFRNCSOCOPNDB-AOKDLOFSSA-N","Completed","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives","Kainoids"
"LPDJCYFKKSLKRO-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty amides","N-acyl amines"
"HYZBGWLLSXSYLX-UHFFFAOYSA-N","Completed","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides","Oligopeptides"
"UWHCKJMYHZGTIT-UHFFFAOYSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Ethers","Dialkyl ethers","Polyethylene glycols"
"ZNJFBWYDHIGLCU-QKMQQOOLSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Lineolic acids and derivatives","Jasmonic acids"
"VWHGTYCRDRBSFI-UHFFFAOYSA-N","Completed","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides","Oligopeptides"
"OAQGPAZDRCBBLD-WJDRPYOGSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids","Prostaglandins and related compounds"
"FYBFDIIAPRHIQS-SYJKBYRUSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids","Prostaglandins and related compounds"
"OXMUBZJVZDQGKL-CXSFZGCWSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Steroids and steroid derivatives","Steroid esters","Steroid esters"
"YEEZWCHGZNKEEK-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","Benzenesulfonamides","Benzenesulfonamides"
"JLFNLZLINWHATN-UHFFFAOYSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Ethers","Dialkyl ethers","Polyethylene glycols"
"TVXMVPIXPQJTJQ-ZBUGIYPBSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Terpene lactones","Sesquiterpene lactones"
"JLFNLZLINWHATN-UHFFFAOYSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Ethers","Dialkyl ethers","Polyethylene glycols"
"DCPCOKIYJYGMDN-DOFZRALJSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Glycerolipids","Monoradylglycerols","Monoacylglycerols"
"DCPCOKIYJYGMDN-DOFZRALJSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Glycerolipids","Monoradylglycerols","Monoacylglycerols"
"PUZGUNYANHPRKM-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Long-chain fatty acids"
"PUZGUNYANHPRKM-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Long-chain fatty acids"
"PUZGUNYANHPRKM-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Long-chain fatty acids"
"PUZGUNYANHPRKM-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Long-chain fatty acids"
"HJZZQNLKBWJYPD-UHFFFAOYSA-N","Completed","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Dicarboxylic acids and derivatives","Dicarboxylic acids and derivatives"
"WKKBRRFSRMDTJB-JYBIWHBTSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Terpene lactones","Diterpene lactones"
"HMMNZALKMVCHHZ-ZKWNWVNESA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty amides","N-acyl amines"
"KFQUQCFJDMSIJF-DLBZAZTESA-N","Completed","Organic compounds","Organic nitrogen compounds","Organonitrogen compounds","Amines","Alkanolamines","1,2-aminoalcohols"
"UDHXJZHVNHGCEC-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","Diphenylmethanes","Diphenylmethanes"
"OMZRMXULWNMRAE-BMRADRMJSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Dihydrofurans","Furanones","Butenolides"
"YJRLSCDUYLRBIZ-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","Benzophenones","Benzophenones"
"PEUUVVGQIVMSAW-RZTYQLBFSA-N","Completed","Organic compounds","Lignans, neolignans and related compounds","Furanoid lignans","","Furanoid lignans"
"OJLOPKGSLYJEMD-XRULAAHKSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids","Prostaglandins and related compounds"
"GUXDHNIKRQCWIE-WMZUYDDLSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Sesterterpenoids","Ophiobolane sesterterpenoids"
"QMLGNDFKJAFKGZ-UHFFFAOYSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Ethers","Dialkyl ethers"
"SLQMNVJNDYLJSF-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Indoles and derivatives","Indolines","Indolines"
"VJQANBSDAGCDJE-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty amides","N-acyl amines"
"FQQQKGAFQIIGLQ-VYFUBJQISA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoglycerols","Lysophosphatidylglycerols"
"FQQQKGAFQIIGLQ-VYFUBJQISA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoglycerols","Lysophosphatidylglycerols"
"FQQQKGAFQIIGLQ-VYFUBJQISA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoglycerols","Lysophosphatidylglycerols"
"FQQQKGAFQIIGLQ-VYFUBJQISA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoglycerols","Lysophosphatidylglycerols"
"VJQANBSDAGCDJE-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty amides","N-acyl amines"
"FQQQKGAFQIIGLQ-VYFUBJQISA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoglycerols","Lysophosphatidylglycerols"
"FQQQKGAFQIIGLQ-VYFUBJQISA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoglycerols","Lysophosphatidylglycerols"
"FQQQKGAFQIIGLQ-VYFUBJQISA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoglycerols","Lysophosphatidylglycerols"
"FQQQKGAFQIIGLQ-VYFUBJQISA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoglycerols","Lysophosphatidylglycerols"
"FQQQKGAFQIIGLQ-VYFUBJQISA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoglycerols","Lysophosphatidylglycerols"
"XKBJVQHMEXMFDZ-AREMUKBSSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Monoalkylglycerophosphocholines"
"XKBJVQHMEXMFDZ-AREMUKBSSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Monoalkylglycerophosphocholines"
"SKGWNZXOCSYJQL-BUTYCLJRSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Glycerolipids","Triradylcglycerols","Triacylglycerols"
"SKGWNZXOCSYJQL-BUTYCLJRSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Glycerolipids","Triradylcglycerols","Triacylglycerols"
"RZNRKXGAJMGLIM-RUZDIDTESA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Dialkylglycerol-3-phosphocholines"
"FQQQKGAFQIIGLQ-VYFUBJQISA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoglycerols","Lysophosphatidylglycerols"
"FQQQKGAFQIIGLQ-VYFUBJQISA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoglycerols","Lysophosphatidylglycerols"
"FQQQKGAFQIIGLQ-VYFUBJQISA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoglycerols","Lysophosphatidylglycerols"
"SKGWNZXOCSYJQL-BUTYCLJRSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Glycerolipids","Triradylcglycerols","Triacylglycerols"
"IJFVSSZAOYLHEE-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphatidylcholines"
"UQZIYBXSHAGNOE-XNSRJBNMSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Oligosaccharides"
"SUHOQUVVVLNYQR-MRVPVSSYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Glycerophosphocholines"
"LZFOPEXOUVTGJS-ONEGZZNKSA-N","Completed","Organic compounds","Benzenoids","Phenols","Methoxyphenols","Methoxyphenols"
"XJHDMGJURBVLLE-BOCCBSBMSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Terpene lactones","Sesquiterpene lactones","Eudesmanolides, secoeudesmanolides, and derivatives"
"XSGSZQDCVYMZGQ-YQQXMBKZSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids","Prostaglandins and related compounds"
"VYMDGNCVAMGZFE-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","","Benzene and substituted derivatives"
"VOUGEZYPVGAPBB-XQRVVYSFSA-N","Completed","Organic compounds","Organic acids and derivatives","Keto acids and derivatives","Medium-chain keto acids and derivatives","Medium-chain keto acids and derivatives"
"UGAGPNKCDRTDHP-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Long-chain fatty acids"
"XWIYFDMXXLINPU-UHFFFAOYSA-N","Completed","Organic compounds","Phenylpropanoids and polyketides","Coumarins and derivatives","Furanocoumarins","Angular furanocoumarins","Aflatoxins","Difurocoumarolactones"
"VZFRNCSOCOPNDB-AOKDLOFSSA-N","Completed","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives","Kainoids"
"VZFRNCSOCOPNDB-AOKDLOFSSA-N","Completed","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives","Kainoids"
"LLQCRTZROWMVOL-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Terpene lactones","Sesquiterpene lactones","Ambrosanolides and secoambrosanolides"
"UDHXJZHVNHGCEC-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","Diphenylmethanes","Diphenylmethanes"
"UDHXJZHVNHGCEC-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","Diphenylmethanes","Diphenylmethanes"
"RPHAAJGBADUATP-UHFFFAOYSA-N","Completed","Organic compounds","Phenylpropanoids and polyketides","Depsides and depsidones","","Depsides and depsidones"
"FQQQKGAFQIIGLQ-VYFUBJQISA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoglycerols","Lysophosphatidylglycerols"
"SUHOQUVVVLNYQR-MRVPVSSYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Glycerophosphocholines"
"NYYLZXREFNYPKB-UHFFFAOYSA-N","Completed","Organic compounds","Organic acids and derivatives","Organic phosphonic acids and derivatives","Phosphonic acid diesters","Dialkyl alkylphosphonates"
"RHQQHZQUAMFINJ-NZTKVECHSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Steroids and steroid derivatives","Hydroxysteroids","21-hydroxysteroids"
"VVEXPDRCGCQELD-CFDZEDGGSA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","Benzenesulfonamides","Benzenesulfonamides"
"CQOVPNPJLQNMDC-ZETCQYMHSA-N","Completed","Organic compounds","Organic acids and derivatives","Peptidomimetics","Hybrid peptides","Hybrid peptides"
"ZNJFBWYDHIGLCU-QKMQQOOLSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Lineolic acids and derivatives","Jasmonic acids"
"BXLYSRPHVMCOPS-ACZMJKKPSA-N","Completed","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides","Dipeptides"
"BXLYSRPHVMCOPS-ACZMJKKPSA-N","Completed","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides","Dipeptides"
"JNTMAZFVYNDPLB-UHFFFAOYSA-N","Completed","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides","Oligopeptides"
"QBONJEHEDCBRMZ-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","Benzoic acids and derivatives","Aminobenzoic acids and derivatives","Aminobenzoic acids"
"HYPIFMOQVFWSBF-WCQYABFASA-N","Completed","Organic compounds","Organic acids and derivatives","Keto acids and derivatives","Medium-chain keto acids and derivatives","Medium-chain keto acids and derivatives"
"WJHRAVIQWFQMKF-IPYPFGDCSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Oxanes","","Oxanes"
"JLFNLZLINWHATN-UHFFFAOYSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Ethers","Dialkyl ethers","Polyethylene glycols"
"JPWPYTMXSXYUPG-QZPYEDBESA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Terpene lactones","Diterpene lactones"
"FYBFDIIAPRHIQS-SYJKBYRUSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids","Prostaglandins and related compounds"
"OGHAROSJZRTIOK-AMKBJPJNSA-N","Completed","Organic compounds","Nucleosides, nucleotides, and analogues","Purine nucleosides","","Purine nucleosides"
"VZFRNCSOCOPNDB-AOKDLOFSSA-N","Completed","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives","Kainoids"
"PUZGUNYANHPRKM-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Long-chain fatty acids"
"PUZGUNYANHPRKM-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Long-chain fatty acids"
"DIAOGWYBBJCPAD-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Naphthacenes","Tetracenequinones","Tetracenequinones"
"VPRAQYXPZIFIOH-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Azolidines","Imidazolidines","Imidazolidinones","Imidazolidinediones","Hydantoins"
"HLIAVLHNDJUHFG-HOTGVXAUSA-N","Completed","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"KYVPWJSGFKNNLD-ABEVXSGRSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Steroids and steroid derivatives","Sulfated steroids","Sulfated steroids"
"FQQQKGAFQIIGLQ-VYFUBJQISA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoglycerols","Lysophosphatidylglycerols"
"FQQQKGAFQIIGLQ-VYFUBJQISA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoglycerols","Lysophosphatidylglycerols"
"FQQQKGAFQIIGLQ-VYFUBJQISA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoglycerols","Lysophosphatidylglycerols"
"GRQROVWZGGDYSW-IFJDUOSNSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Steroids and steroid derivatives","Bile acids, alcohols and derivatives","Hydroxy bile acids, alcohols and derivatives","Dihydroxy bile acids, alcohols and derivatives"
"FQQQKGAFQIIGLQ-VYFUBJQISA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoglycerols","Lysophosphatidylglycerols"
"IJFVSSZAOYLHEE-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphatidylcholines"
"ABHHIGWFFMCQOC-UHFFFAOYSA-N","Completed","Organic compounds","Phenylpropanoids and polyketides","Macrolactams","","Macrolactams"
"CJYXCQLOZNIMFP-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Lactams","","Lactams"
"WJHRAVIQWFQMKF-IPYPFGDCSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Oxanes","","Oxanes"
"AFCGFAGUEYAMAO-UHFFFAOYSA-N","Completed","Organic compounds","Organic acids and derivatives","Organic sulfonic acids and derivatives","Organosulfonic acids and derivatives","Organosulfonic acids"
"AVKUERGKIZMTKX-NJBDSQKTSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Lactams","Beta lactams","Penams","Penicillins"
"YOVRGSHRZRJTLZ-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Benzopyrans","1-benzopyrans","2,2-dimethyl-1-benzopyrans"
"QBGPXOGXCVKULO-BQBZGAKWSA-N","Completed","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides","Dipeptides"
"RXWNCPJZOCPEPQ-SKPTUPRPSA-N","Completed","Organic compounds","Nucleosides, nucleotides, and analogues","Purine nucleosides","Purine 3'-deoxyribonucleosides","Purine 3'-deoxyribonucleosides"
"YOVRGSHRZRJTLZ-HZPDHXFCSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Benzopyrans","1-benzopyrans","2,2-dimethyl-1-benzopyrans"
"VZFRNCSOCOPNDB-AOKDLOFSSA-N","Completed","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives","Kainoids"
"MTLJBAFNMHPGBV-BQYQJAHWSA-N","Completed","Organic compounds","Phenylpropanoids and polyketides","Cinnamic acids and derivatives","","Cinnamic acids and derivatives"
"FQQQKGAFQIIGLQ-VYFUBJQISA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoglycerols","Lysophosphatidylglycerols"
"FQQQKGAFQIIGLQ-VYFUBJQISA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoglycerols","Lysophosphatidylglycerols"
"GTOFKXZQQDSVFH-UHFFFAOYSA-N","Completed","Organic compounds","Phenylpropanoids and polyketides","Phenylpropanoic acids","","Phenylpropanoic acids"
"YEXOWHQZWLCHHD-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","Benzoic acids and derivatives","Hydroxybenzoic acid derivatives"
"XWIYFDMXXLINPU-UHFFFAOYSA-N","Completed","Organic compounds","Phenylpropanoids and polyketides","Coumarins and derivatives","Furanocoumarins","Angular furanocoumarins","Aflatoxins","Difurocoumarolactones"
"HVXHDYSWCHQWBD-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Quinolines and derivatives","Quinoline carboxylic acids","Quinoline carboxylic acids"
"HLXRWTJXGMHOFN-XJSNKYLASA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Terpene glycosides","Iridoid O-glycosides"
"JFRWATCOFCPIBM-JPFHKJGASA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Lineolic acids and derivatives","Lineolic acids and derivatives"
"VZFRNCSOCOPNDB-AOKDLOFSSA-N","Completed","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives","Kainoids"
"SZVNKXCDJUBPQO-HYXAFXHYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids","Prostaglandins and related compounds"
"BUCOQPHDYUOJSI-UHFFFAOYSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Carbonyl compounds","1,3-dicarbonyl compounds","Beta-diketones"
"LYNOGBKNFIHKLE-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","Toluenes","Toluenes"
"FBPFZTCFMRRESA-JGWLITMVSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Sugar alcohols"
"YEJSPQZHMWGIGP-YFKPBYRVSA-N","Completed","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives","Alpha amino acids and derivatives","Glutamic acid and derivatives"
"NFNVDJGXRFEYTK-YUMQZZPRSA-N","Completed","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides","Dipeptides"
"HZSAJDVWZRBGIF-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Diazines","Pyrimidines and pyrimidine derivatives","Thiamines","Thiamine phosphates"
"LWBHHRRTOZQPDM-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Medium-chain fatty acids"
"DRLFMBDRBRZALE-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Indoles and derivatives","Indoles","3-alkylindoles"
"NVKAWKQGWWIWPM-ABEVXSGRSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Steroids and steroid derivatives","Androstane steroids","Androgens and derivatives"
"PRZVXHGUJJPSME-CZMSZWGTSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Terpene glycosides","Iridoid O-glycosides"
"XTQIBFVBYWIHIP-UHFFFAOYSA-N","Completed","Organic compounds","Organic acids and derivatives","Keto acids and derivatives","Medium-chain keto acids and derivatives","Medium-chain keto acids and derivatives"
"XSGSZQDCVYMZGQ-YQQXMBKZSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids","Prostaglandins and related compounds"
"SFZYHNAGMAZZMB-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","Benzenesulfonamides","Benzenesulfonamides"
"JMBQKKAJIKAWKF-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Piperidines","Phenylpiperidines","Phenylpiperidines"
"PRZVXHGUJJPSME-CZMSZWGTSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Terpene glycosides","Iridoid O-glycosides"
"OGNJZUXUTPQVBR-UHFFFAOYSA-N","Completed","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides","Oligopeptides"
"GXIURPTVHJPJLF-UWTATZPHSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Sugar acids and derivatives"
"FDGQIVOIHOIMNK-URBDGJAYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Steroids and steroid derivatives","Androstane steroids","Androgens and derivatives"
"NOHLKSJQMSPOTB-FZNVCOGTSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids","Prostaglandins and related compounds"
"JZRWCGZRTZMZEH-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Diazines","Pyrimidines and pyrimidine derivatives","Thiamines"
"IMKJGXCIJJXALX-SHUKQUCYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Naphthofurans","","Naphthofurans"
