microbe,category,estimate,statistic,p.value,parameter,conf.low,conf.high,method,alternative,FDR
376;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Heteroaromatic.compounds,0.3144314757413714,0.9368640998216231,0.37624485717375633,8,-0.3929984228410783,0.7880450816121072,Pearson's product-moment correlation,two.sided,0.6091765741146641
3835;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Heteroaromatic.compounds,-0.7108926978440803,-2.8589603339550336,0.021185231232478036,8,-0.9260306837007768,-0.14711426097525188,Pearson's product-moment correlation,two.sided,0.1774525309175883
3841;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae;Neptuniibacter,Heteroaromatic.compounds,-0.3540434494850703,-1.0707389553979716,0.3155241664261307,8,-0.8043647316117246,0.3546367189712855,Pearson's product-moment correlation,two.sided,0.5879591295077237
4056;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Sulfitobacter,Heteroaromatic.compounds,0.3189560412931266,0.9518600350178389,0.36903670293176,8,-0.38873779242545803,0.7899434412879714,Pearson's product-moment correlation,two.sided,0.6047789070793563
4061;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Heteroaromatic.compounds,-0.4283458941534075,-1.3407760479074198,0.21681576097374525,8,-0.8332472188998707,0.2756125031951798,Pearson's product-moment correlation,two.sided,0.5015968385899591
45;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Limnobacter,Heteroaromatic.compounds,-0.803681173078534,-3.820040145411157,0.005089433242684238,8,-0.951719507052751,-0.35235121092242794,Pearson's product-moment correlation,two.sided,0.07134850210254795
4531;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Heteroaromatic.compounds,0.19233203602978766,0.5543468545570506,0.594494630763513,8,-0.4975457106730776,0.7331730531675944,Pearson's product-moment correlation,two.sided,0.7540366681048456
4616;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Litorimonas;uncultured marine bacterium,Heteroaromatic.compounds,0.6326537785979417,2.3106079452794455,0.04964195033122284,8,0.005031837508284488,0.9027019029831118,Pearson's product-moment correlation,two.sided,0.27812642371002994
484;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Winogradskyella,Heteroaromatic.compounds,0.13425998556361815,0.3832141514602736,0.7115433175329628,8,-0.5411081439635453,0.7043454193335267,Pearson's product-moment correlation,two.sided,0.8442715941555211
493;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Heteroaromatic.compounds,0.6281195783941274,2.2831924375126613,0.0518124989660698,8,-0.0024924295399260527,0.9012994326564027,Pearson's product-moment correlation,two.sided,0.28279596209867774
4940;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Pseudohongiellaceae;Pseudohongiella,Heteroaromatic.compounds,-0.7436538434568855,-3.1460982378536575,0.013678758668813577,8,-0.9353342043165409,-0.21442777969778842,Pearson's product-moment correlation,two.sided,0.1377646408787653
592;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas,Heteroaromatic.compounds,0.6952766456144065,2.7360843082986768,0.025603765569564937,8,0.11676662324505538,0.9215020825072465,Pearson's product-moment correlation,two.sided,0.20243724926964426
5936;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae;Neptuniibacter,Heteroaromatic.compounds,-0.645761011238635,-2.3921325982173127,0.04371011237844857,8,-0.9067240770196514,-0.027189733298806137,Pearson's product-moment correlation,two.sided,0.2604137681138556
6007;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Loktanella;Thalassobium sp. R2A62,Heteroaromatic.compounds,0.37563539881893115,1.1464119331825486,0.28475521719411556,8,-0.3326708628829979,0.8129831210419003,Pearson's product-moment correlation,two.sided,0.5537998017154523
6323;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Marinomonadaceae;Marinomonas,Heteroaromatic.compounds,0.6970955733690776,2.7499915415344467,0.025059251855598205,8,0.12024672999647221,0.9220327498078369,Pearson's product-moment correlation,two.sided,0.2000011987720385
6355;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Heteroaromatic.compounds,0.3125147424129814,0.9305328577129679,0.37931915347943057,8,-0.3947942325573637,0.7872381577451636,Pearson's product-moment correlation,two.sided,0.6112457216068539
641;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Heteroaromatic.compounds,0.13425998556361812,0.3832141514602735,0.7115433175329628,8,-0.5411081439635453,0.7043454193335267,Pearson's product-moment correlation,two.sided,0.8442715941555211
6637;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Nereida,Heteroaromatic.compounds,-0.42834589415340746,-1.3407760479074196,0.21681576097374525,8,-0.8332472188998706,0.2756125031951799,Pearson's product-moment correlation,two.sided,0.5015968385899591
6889;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Jannaschia;uncultured Thalassobacter sp.,Heteroaromatic.compounds,0.4244840288058921,1.326016309524407,0.22144251135215792,8,-0.27996838960571996,0.8317985904106964,Pearson's product-moment correlation,two.sided,0.5033189806623564
6896;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales,Heteroaromatic.compounds,0.13425998556361812,0.3832141514602735,0.7115433175329628,8,-0.5411081439635453,0.7043454193335267,Pearson's product-moment correlation,two.sided,0.8442715941555211
7037;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Polaribacter 4,Heteroaromatic.compounds,0.15089945573393226,0.4317520565293214,0.6773217258164632,8,-0.5289859395000245,0.7128022269068259,Pearson's product-moment correlation,two.sided,0.8197627754516851
7259;Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Umboniibacter;uncultured bacterium,Heteroaromatic.compounds,0.19091323075131134,0.5501022367592592,0.5972687768779223,8,-0.498653171002678,0.7324911691131649,Pearson's product-moment correlation,two.sided,0.7564212353873089
7309;Bacteria;Proteobacteria;Alphaproteobacteria,Heteroaromatic.compounds,-0.3540434494850704,-1.0707389553979718,0.31552416642613046,8,-0.8043647316117246,0.3546367189712855,Pearson's product-moment correlation,two.sided,0.5879591295077237
7316;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Sulfitobacter,Heteroaromatic.compounds,-0.42834589415340757,-1.3407760479074198,0.21681576097374525,8,-0.8332472188998707,0.27561250319517977,Pearson's product-moment correlation,two.sided,0.5015968385899591
7920;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Winogradskyella,Heteroaromatic.compounds,0.19421543346166364,0.5599869673443021,0.590819366832096,8,-0.49607212664458983,0.7340765453276035,Pearson's product-moment correlation,two.sided,0.7516288486315087
7937;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Heteroaromatic.compounds,0.38992764880014114,1.197684022527852,0.2653187207785896,8,-0.3176957143442717,0.8185843637924308,Pearson's product-moment correlation,two.sided,0.5418974110094905
8570;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Jannaschia;uncultured Thalassobacter sp.,Heteroaromatic.compounds,0.13425998556361812,0.3832141514602735,0.7115433175329628,8,-0.5411081439635453,0.7043454193335267,Pearson's product-moment correlation,two.sided,0.8442715941555211
8702;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Heteroaromatic.compounds,-0.37212092640032296,-1.1339525673381787,0.28964882173313705,8,-0.8115932612838738,0.3362993420154424,Pearson's product-moment correlation,two.sided,0.5591368270426484
8714;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Heteroaromatic.compounds,-0.3956578816696813,-1.2185234669197251,0.2577366206934968,8,-0.8208074212464314,0.31159088254032796,Pearson's product-moment correlation,two.sided,0.5367709171995296
8819;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Heteroaromatic.compounds,0.47620279355289896,1.53173040034752,0.1641247163938467,8,-0.21912316108758054,0.8507491452115287,Pearson's product-moment correlation,two.sided,0.43255299086976423
9037;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonas,Heteroaromatic.compounds,-0.7306020426060786,-3.0264264250598965,0.01639832358378692,8,-0.93165925324885,-0.18699428336213358,Pearson's product-moment correlation,two.sided,0.14917184679444878
9404;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Heteroaromatic.compounds,0.476202793552899,1.5317304003475203,0.16412471639384665,8,-0.21912316108758054,0.8507491452115287,Pearson's product-moment correlation,two.sided,0.43255299086976423
1036;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Hydroxamic.acids,0.15770096551604754,0.45169782212325765,0.6634811634227586,8,-0.5239497026702635,0.7162126005766658,Pearson's product-moment correlation,two.sided,0.8111344859185748
1503;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Hydroxamic.acids,0.8500986590511315,4.565770959996988,0.0018359472740978155,8,0.4743835116941576,0.9638366949522373,Pearson's product-moment correlation,two.sided,0.03883028484716879
1626;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Winogradskyella,Hydroxamic.acids,0.08333204175923456,0.23652126688663014,0.8189717486296052,8,-0.576544417142558,0.6774156663743947,Pearson's product-moment correlation,two.sided,0.891698969550381
1852;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Limnobacter,Hydroxamic.acids,0.11327641296080687,0.3224696507431305,0.7553629986097539,8,-0.5560051827727044,0.6934449641902829,Pearson's product-moment correlation,two.sided,0.8706227477164193
2321;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Maribacter,Hydroxamic.acids,-0.1413212309553704,-0.40376911370291435,0.6969602275289621,8,-0.707954085606937,0.5359979315904124,Pearson's product-moment correlation,two.sided,0.837540273422588
2568;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae,Hydroxamic.acids,-0.4170869199039389,-1.2979902158502479,0.23046056733694567,8,-0.8290082740597392,0.2882315488308517,Pearson's product-moment correlation,two.sided,0.5045433096503164
2666;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas,Hydroxamic.acids,0.20459938679423212,0.5912008388960883,0.5707082819951593,8,-0.4878756136220915,0.7390237891187387,Pearson's product-moment correlation,two.sided,0.7381093882295766
2682;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Hydroxamic.acids,-0.3471768928265612,-1.0470941514283665,0.3256584020961229,8,-0.8015836568739091,0.3614620020102654,Pearson's product-moment correlation,two.sided,0.588430527391644
2713;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pseudophaeobacter,Hydroxamic.acids,0.8732703464357342,5.0693742395177805,9.657573407779495e-4,8,0.5412315320367201,0.9697146072911171,Pearson's product-moment correlation,two.sided,0.02403031500876898
2747;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oleiphilaceae;Oleiphilus,Hydroxamic.acids,0.9376497463099629,7.630076347984074,6.129999274065065e-5,8,0.7519533468608347,0.9854795365163099,Pearson's product-moment correlation,two.sided,0.004321649488215871
3023;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas,Hydroxamic.acids,0.20152707154180138,0.5819444212499284,0.5766313935204426,8,-0.49031351447415095,0.7375660207197511,Pearson's product-moment correlation,two.sided,0.7381093882295766
3263;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Marinomonadaceae;Marinomonas,Hydroxamic.acids,-0.4279204906750485,-1.3391458112619,0.2173226815322283,8,-0.8330879173268124,0.27609374658742986,Pearson's product-moment correlation,two.sided,0.5015968385899591
3349;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Hydroxamic.acids,-0.11829962215690507,-0.33696806844171423,0.7448108483094169,8,-0.6960788036957023,0.5524777356550146,Pearson's product-moment correlation,two.sided,0.866726241636543
3399;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Hydroxamic.acids,-0.18509976529552577,-0.5327472100963546,0.6086842527707238,8,-0.7296857973108377,0.5031675310297595,Pearson's product-moment correlation,two.sided,0.7596027411469468
3485;Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;Methylophilaceae;OM43 clade,Hydroxamic.acids,0.7383206363578292,3.096280661864435,0.014748584940658654,8,0.20311614363210098,0.9338375332497382,Pearson's product-moment correlation,two.sided,0.13862453142722034
376;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Hydroxamic.acids,-0.46175208831900527,-1.4724000499919676,0.17912934021625151,8,-0.8455504436283858,0.236686325479386,Pearson's product-moment correlation,two.sided,0.4526604241207896
3835;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Hydroxamic.acids,0.6164683581608558,2.214479070222384,0.057676670217535864,8,-0.021504989902057885,0.8976691450394013,Pearson's product-moment correlation,two.sided,0.2939425482170804
3841;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae;Neptuniibacter,Hydroxamic.acids,0.5590863689807657,1.9072694279127713,0.09292139639321158,8,-0.10886051974829798,0.8792152790467359,Pearson's product-moment correlation,two.sided,0.3462589032458571
4056;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Sulfitobacter,Hydroxamic.acids,-0.46393863838244565,-1.481278937975875,0.17680873752267076,8,-0.8463417651135691,0.2340578147954428,Pearson's product-moment correlation,two.sided,0.4526604241207896
4061;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Hydroxamic.acids,0.11327641296080687,0.3224696507431305,0.7553629986097539,8,-0.5560051827727044,0.6934449641902829,Pearson's product-moment correlation,two.sided,0.8706227477164193
45;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Limnobacter,Hydroxamic.acids,0.976623482285589,12.850507286320575,1.2701707224295355e-6,8,0.9010756617532463,0.9946386739918176,Pearson's product-moment correlation,two.sided,5.719460137125645e-4
4531;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Hydroxamic.acids,-0.4269631224327526,-1.3354809539500687,0.21846598416585014,8,-0.8327291639961035,0.2771754926527399,Pearson's product-moment correlation,two.sided,0.5015968385899591
4616;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Litorimonas;uncultured marine bacterium,Hydroxamic.acids,-0.13191987545547304,-0.37641548125502344,0.7163950749152528,8,-0.7031429643334695,0.5427907453553618,Pearson's product-moment correlation,two.sided,0.8488378618743752
484;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Winogradskyella,Hydroxamic.acids,-0.3471768928265612,-1.0470941514283665,0.3256584020961229,8,-0.8015836568739091,0.3614620020102654,Pearson's product-moment correlation,two.sided,0.588430527391644
493;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Hydroxamic.acids,-0.49303179675542014,-1.602857940906101,0.1476336524552516,8,-0.8567124586500279,0.19808528348709192,Pearson's product-moment correlation,two.sided,0.42020165353910166
4940;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Pseudohongiellaceae;Pseudohongiella,Hydroxamic.acids,0.9750293748561163,12.418273091285819,1.650525713980213e-6,8,0.8946044454680061,0.994269509199431,Pearson's product-moment correlation,two.sided,5.719460137125645e-4
592;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas,Hydroxamic.acids,-0.4790574984939573,-1.5436371128525208,0.16125300333423548,8,-0.8517675402749412,0.21559946491530024,Pearson's product-moment correlation,two.sided,0.4320774374192495
5936;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae;Neptuniibacter,Hydroxamic.acids,0.9024866351820406,5.926426384345851,3.5114559637033563e-4,8,0.6319566108326562,0.9769699589214401,Pearson's product-moment correlation,two.sided,0.010243764638941515
6007;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Loktanella;Thalassobium sp. R2A62,Hydroxamic.acids,-0.27384328367034677,-0.8053300548325774,0.44390421251106205,8,-0.77060303120249,0.4299071488652794,Pearson's product-moment correlation,two.sided,0.6611671897611945
6323;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Marinomonadaceae;Marinomonas,Hydroxamic.acids,-0.4794596272012619,-1.5453194411724138,0.1608509239264416,8,-0.8519107707858858,0.21510164061737158,Pearson's product-moment correlation,two.sided,0.4320774374192495
6355;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Hydroxamic.acids,-0.46048704951427566,-1.4672787307944781,0.18048012586447068,8,-0.8450918495533914,0.23820240833894865,Pearson's product-moment correlation,two.sided,0.4526604241207896
641;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Hydroxamic.acids,-0.34717689282656117,-1.0470941514283663,0.3256584020961228,8,-0.8015836568739091,0.3614620020102655,Pearson's product-moment correlation,two.sided,0.588430527391644
6637;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Nereida,Hydroxamic.acids,0.11327641296080686,0.3224696507431305,0.7553629986097539,8,-0.5560051827727044,0.6934449641902829,Pearson's product-moment correlation,two.sided,0.8706227477164193
6889;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Jannaschia;uncultured Thalassobacter sp.,Hydroxamic.acids,-0.7407199957365486,-3.118531178808092,0.014260316416535372,8,-0.9345117196112542,-0.20818752516496972,Pearson's product-moment correlation,two.sided,0.13862453142722034
6896;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales,Hydroxamic.acids,-0.3471768928265613,-1.0470941514283667,0.3256584020961229,8,-0.8015836568739091,0.36146200201026535,Pearson's product-moment correlation,two.sided,0.588430527391644
7037;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Polaribacter 4,Hydroxamic.acids,0.4608680321467521,1.468819884335975,0.1800726875984142,8,-0.2377461786184514,0.8452300206164739,Pearson's product-moment correlation,two.sided,0.4526604241207896
7259;Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Umboniibacter;uncultured bacterium,Hydroxamic.acids,-0.42136108372356523,-1.3141453002907337,0.22522483190415035,8,-0.8306230674726156,0.2834697460343002,Pearson's product-moment correlation,two.sided,0.5045433096503164
7309;Bacteria;Proteobacteria;Alphaproteobacteria,Hydroxamic.acids,0.5590863689807658,1.907269427912772,0.09292139639321144,8,-0.10886051974829787,0.8792152790467359,Pearson's product-moment correlation,two.sided,0.3462589032458571
7316;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Sulfitobacter,Hydroxamic.acids,0.11327641296080687,0.3224696507431305,0.7553629986097539,8,-0.5560051827727044,0.6934449641902829,Pearson's product-moment correlation,two.sided,0.8706227477164193
7920;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Winogradskyella,Hydroxamic.acids,-0.4361398629156037,-1.3708398203825982,0.2076484101525258,8,-0.8361539896614332,0.2667325687453457,Pearson's product-moment correlation,two.sided,0.5015968385899591
7937;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Hydroxamic.acids,0.010105121443854918,0.028583058985712957,0.9778973039169545,8,-0.6234880908915634,0.6356868955972935,Pearson's product-moment correlation,two.sided,0.9835062548163565
8570;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Jannaschia;uncultured Thalassobacter sp.,Hydroxamic.acids,-0.3471768928265612,-1.0470941514283665,0.3256584020961229,8,-0.8015836568739091,0.3614620020102654,Pearson's product-moment correlation,two.sided,0.588430527391644
8702;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Hydroxamic.acids,0.15770096551604756,0.4516978221232577,0.6634811634227586,8,-0.5239497026702635,0.7162126005766658,Pearson's product-moment correlation,two.sided,0.8111344859185748
8714;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Hydroxamic.acids,0.875012914287781,5.112399147084974,9.157299328782921e-4,8,0.5464342731165984,0.9701521698641787,Pearson's product-moment correlation,two.sided,0.023475985551970762
8819;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Hydroxamic.acids,-0.22072946985162048,-0.6401053732051372,0.5399995262769299,8,-0.7465960338913903,0.4748965687164337,Pearson's product-moment correlation,two.sided,0.7160495285741109
9037;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonas,Hydroxamic.acids,0.9197433943556856,6.627499231117346,1.6460725722515596e-4,8,0.6892691686167914,0.9811759628758404,Pearson's product-moment correlation,two.sided,0.005802405817186748
9404;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Hydroxamic.acids,-0.2207294698516205,-0.6401053732051373,0.5399995262769298,8,-0.7465960338913903,0.4748965687164336,Pearson's product-moment correlation,two.sided,0.7160495285741109
1036;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Imidazoles,-0.3765657621647463,-1.1497198192720444,0.2834672793779927,8,-0.8133502172085172,0.33170679569200284,Pearson's product-moment correlation,two.sided,0.5532044345794658
1503;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Imidazoles,-0.5534194202610407,-1.8793389158131253,0.0970041057138337,8,-0.8773391540695729,0.11696198083940153,Pearson's product-moment correlation,two.sided,0.3462589032458571
1626;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Winogradskyella,Imidazoles,0.4963633495109968,1.61721404862612,0.1444937990701309,8,-0.19384362266015517,0.8578815686300093,Pearson's product-moment correlation,two.sided,0.42020165353910166
1852;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Limnobacter,Imidazoles,-0.4328645223525023,-1.3581602424335975,0.2114731407615187,8,-0.8349351781737729,0.270478870479207,Pearson's product-moment correlation,two.sided,0.5015968385899591
2321;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Maribacter,Imidazoles,0.6259418148730831,2.2701621422466856,0.052877050375538706,8,-0.006081107204093278,0.9006237882063046,Pearson's product-moment correlation,two.sided,0.2849082510609198
2568;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae,Imidazoles,0.18460592968254422,0.5312756541874438,0.6096575191947717,8,-0.5035492885354965,0.7294466419650851,Pearson's product-moment correlation,two.sided,0.7596027411469468
2666;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas,Imidazoles,-0.6039405037110771,-2.1432103981437374,0.0644533315084475,8,-0.8937226621529679,0.04144587260281174,Pearson's product-moment correlation,two.sided,0.30946823935988077
2682;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Imidazoles,0.10026042542531718,0.2850154343337714,0.7828716893745751,8,-0.5650345877882993,0.6865473268267529,Pearson's product-moment correlation,two.sided,0.8721619182461298
2713;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pseudophaeobacter,Imidazoles,-0.5903579200428805,-2.068762656713256,0.07236808616442705,8,-0.8893926414890659,0.06249989640902564,Pearson's product-moment correlation,two.sided,0.3130433974400582
2747;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oleiphilaceae;Oleiphilus,Imidazoles,-0.5926801804991063,-2.081293552256661,0.0709723254416245,8,-0.8901367821626979,0.05894093262447247,Pearson's product-moment correlation,two.sided,0.3130433974400582
3023;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas,Imidazoles,-0.6081943548567637,-2.16711903659166,0.0620967012409587,8,-0.8950677440609991,0.03473208032066737,Pearson's product-moment correlation,two.sided,0.30366363728237605
3263;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Marinomonadaceae;Marinomonas,Imidazoles,0.1846260580088527,0.53133562542174,0.6096178388837987,8,-0.5035337336704323,0.7294563923414211,Pearson's product-moment correlation,two.sided,0.7596027411469468
3349;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Imidazoles,0.5036965107162913,1.649150062650531,0.1377271495265116,8,-0.18441539245560368,0.8604418058598537,Pearson's product-moment correlation,two.sided,0.41465184519369686
3399;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Imidazoles,-0.15129157439983387,-0.4329002292772901,0.6765213828508747,8,-0.712999565210927,0.5286968869062159,Pearson's product-moment correlation,two.sided,0.8197627754516851
3485;Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;Methylophilaceae;OM43 clade,Imidazoles,-0.9251667890334563,-6.89419649214001,1.2525993730008652e-4,8,-0.9824858833669886,-0.7078972509246733,Pearson's product-moment correlation,two.sided,0.005577363523993326
376;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Imidazoles,0.34430247842459283,1.03725341109802,0.3299501271348503,8,-0.36429676535703803,0.8004136010329307,Pearson's product-moment correlation,two.sided,0.5918388957945719
3835;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Imidazoles,-0.7167861774678289,-2.907497088083971,0.019664390086927913,8,-0.9277238239603868,-0.15885011334255444,Pearson's product-moment correlation,two.sided,0.16804115165192943
3841;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae;Neptuniibacter,Imidazoles,-0.3555883323428243,-1.0760857670589006,0.3132671468677817,8,-0.804987728431113,0.3530906434596619,Pearson's product-moment correlation,two.sided,0.5876363774947745
4056;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Sulfitobacter,Imidazoles,0.3525794559178312,1.0656813493324766,0.3176708394396451,8,-0.35609827512892095,0.8037734393258408,Pearson's product-moment correlation,two.sided,0.5880639557320496
4061;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Imidazoles,-0.4328645223525022,-1.358160242433597,0.21147314076151894,8,-0.8349351781737729,0.27047887047920705,Pearson's product-moment correlation,two.sided,0.5015968385899591
45;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Limnobacter,Imidazoles,-0.8031162168847755,-3.8124710663701444,0.005144513744982772,8,-0.951569128902023,-0.35095481206413903,Pearson's product-moment correlation,two.sided,0.07134850210254795
4531;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Imidazoles,0.18467286035467853,0.5314750730970911,0.6095255778418257,8,-0.5034975638032283,0.7294790630419341,Pearson's product-moment correlation,two.sided,0.7596027411469468
