microbe,category,estimate,statistic,p.value,parameter,conf.low,conf.high,method,alternative,FDR
3399;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Propargyl.type.1.3.dipolar.organic.compounds,-0.2449852233031386,-0.7147021018321896,0.49511696271510786,8,-0.7577320125570166,0.45479241604719994,Pearson's product-moment correlation,two.sided,0.6167150713995451
3485;Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;Methylophilaceae;OM43 clade,Propargyl.type.1.3.dipolar.organic.compounds,-0.9761718159414611,-12.723700400892813,1.3704688684652847e-6,8,-0.9945341233027583,-0.8992387177346501,Pearson's product-moment correlation,two.sided,2.9124803537000833e-4
376;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Propargyl.type.1.3.dipolar.organic.compounds,0.4917279337920923,1.5972648751161256,0.14887368973685908,8,-0.19973831587481666,0.8562538867781923,Pearson's product-moment correlation,two.sided,0.291467077797934
4056;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Sulfitobacter,Propargyl.type.1.3.dipolar.organic.compounds,0.49599457927518015,1.6156203319418057,0.14483932723286436,8,-0.19431440651009194,0.8577523435715247,Pearson's product-moment correlation,two.sided,0.2884036603879746
45;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Limnobacter,Propargyl.type.1.3.dipolar.organic.compounds,-0.8680040790873002,-4.944217805553619,0.0011290592281074133,8,-0.9683884627702871,-0.5256611778947092,Pearson's product-moment correlation,two.sided,0.015649884748825463
4531;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Propargyl.type.1.3.dipolar.organic.compounds,0.41936621807988317,1.3065921792322572,0.22765998978777496,8,-0.2856965394969338,0.8298702562081335,Pearson's product-moment correlation,two.sided,0.3683597259656273
4616;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Litorimonas;uncultured marine bacterium,Propargyl.type.1.3.dipolar.organic.compounds,0.2768989299070513,0.8150579864476966,0.4386281848998551,8,-0.42720803662475065,0.7719425644794872,Pearson's product-moment correlation,two.sided,0.5592880238125548
493;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Propargyl.type.1.3.dipolar.organic.compounds,0.5207096687260102,1.725115382686982,0.12278894158980001,8,-0.16204275405983434,0.8663130634802786,Pearson's product-moment correlation,two.sided,0.26624653127354847
4940;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Pseudohongiellaceae;Pseudohongiella,Propargyl.type.1.3.dipolar.organic.compounds,-0.8017279335294466,-3.7939939716983107,0.0052816696760750554,8,-0.9511992982775019,-0.34753192196106963,Pearson's product-moment correlation,two.sided,0.04236573335915523
592;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas,Propargyl.type.1.3.dipolar.organic.compounds,0.573832954092797,1.981806412933043,0.08281685412301062,8,-0.08735458625734557,0.8840512536912012,Pearson's product-moment correlation,two.sided,0.22132364655503656
5936;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae;Neptuniibacter,Propargyl.type.1.3.dipolar.organic.compounds,-0.6026380865126277,-2.1359482190296584,0.06518641931343545,8,-0.8933097890609747,0.04348987080166898,Pearson's product-moment correlation,two.sided,0.19999426950324975
6323;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Marinomonadaceae;Marinomonas,Propargyl.type.1.3.dipolar.organic.compounds,0.41276885137902297,1.281775047573592,0.23581937655772642,8,-0.29300710107865274,0.8273698882472944,Pearson's product-moment correlation,two.sided,0.3737420785262324
6355;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Propargyl.type.1.3.dipolar.organic.compounds,0.4897069960122992,1.5886238054324469,0.15080816655404558,8,-0.2022926984295634,0.8555419806388794,Pearson's product-moment correlation,two.sided,0.2922313244188609
6889;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Jannaschia;uncultured Thalassobacter sp.,Propargyl.type.1.3.dipolar.organic.compounds,0.7539446510419634,3.2460866643822905,0.01176983906604666,8,0.2366631465649537,0.9382028745194538,Pearson's product-moment correlation,two.sided,0.07478476395336389
7037;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Polaribacter 4,Propargyl.type.1.3.dipolar.organic.compounds,-0.20462344023013646,-0.5912733797431612,0.5706620008422811,8,-0.7390351824094835,0.48785648436100176,Pearson's product-moment correlation,two.sided,0.6877136395632636
7259;Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Umboniibacter;uncultured bacterium,Propargyl.type.1.3.dipolar.organic.compounds,0.4160022426426003,1.2939071272804006,0.23180012788064092,8,-0.28943445256021194,0.82859738366964,Pearson's product-moment correlation,two.sided,0.3712113006302292
7920;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Winogradskyella,Propargyl.type.1.3.dipolar.organic.compounds,0.4240236023565664,1.3242625194953397,0.221997857421586,8,-0.280485787095741,0.8316255083687367,Pearson's product-moment correlation,two.sided,0.36283175830030895
8714;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Propargyl.type.1.3.dipolar.organic.compounds,-0.570624258554733,-1.9653518932644756,0.08495216171666606,8,-0.8830046222219297,0.092087098253702,Pearson's product-moment correlation,two.sided,0.223617391808354
9037;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonas,Propargyl.type.1.3.dipolar.organic.compounds,-0.9023774626010692,-5.922565079027831,3.5267284860993466e-4,8,-0.9769431646693281,-0.6316032110195309,Pearson's product-moment correlation,two.sided,0.007485652865109133
1503;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Pyrroles,-0.5555442398194573,-1.889766689130478,0.09546018896335522,8,-0.8780437684785573,0.11393476111048297,Pearson's product-moment correlation,two.sided,0.2345822425285581
1626;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Winogradskyella,Pyrroles,-0.05011061727481882,-0.141912517546032,0.8906578665784973,8,-0.6589465206575962,0.5983956416006642,Pearson's product-moment correlation,two.sided,0.9292749511995206
2321;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Maribacter,Pyrroles,0.0949564013878339,0.2697963544761708,0.7941456879267209,8,-0.5686689357925114,0.6837059420059384,Pearson's product-moment correlation,two.sided,0.8636334356203089
2568;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae,Pyrroles,0.5572073440142321,1.8979658725357098,0.09426274009382,8,-0.11155663993944664,0.8785942990906621,Pearson's product-moment correlation,two.sided,0.23320610465606403
2666;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas,Pyrroles,-0.5961634501490931,-2.1002396235950993,0.06891183303978213,8,-0.8912499879222396,0.05357143360374514,Pearson's product-moment correlation,two.sided,0.2051347737698125
2713;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pseudophaeobacter,Pyrroles,-0.5878958518726504,-2.0555634611955225,0.0738672467914146,8,-0.8886019665839199,0.06625507544193637,Pearson's product-moment correlation,two.sided,0.21187695657188968
2747;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oleiphilaceae;Oleiphilus,Pyrroles,-0.8149750118658606,-3.977761764303894,0.004074432437186456,8,-0.9547108292818364,-0.3806942261585413,Pearson's product-moment correlation,two.sided,0.03544756220352216
3023;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas,Pyrroles,-0.6017506064998869,-2.1310150657067575,0.06568906880935052,8,-0.8930281719126816,0.044879579620713546,Pearson's product-moment correlation,two.sided,0.20036754328229764
3263;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Marinomonadaceae;Marinomonas,Pyrroles,0.5655625635341547,1.939665372958476,0.0883919604780243,8,-0.09949222989194122,0.881347228443296,Pearson's product-moment correlation,two.sided,0.2270334345071355
3349;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Pyrroles,-0.03620425511442255,-0.10246827426444147,0.9209069173885067,8,-0.6509911146114162,0.6072647367706715,Pearson's product-moment correlation,two.sided,0.9534093436256404
3399;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Pyrroles,-0.2206623747025396,-0.639900839704133,0.5401258783905034,8,-0.7465648158662318,0.4749511908367219,Pearson's product-moment correlation,two.sided,0.6561572163906115
3485;Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;Methylophilaceae;OM43 clade,Pyrroles,-0.9143568085080612,-6.387086995705865,2.120324048689482e-4,8,-0.9798693130776903,-0.6710643053950007,Pearson's product-moment correlation,two.sided,0.0054501965887904635
376;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Pyrroles,0.4811173585114187,1.5522680293716467,0.15919976693769303,8,-0.2130455965120528,0.8525006350524663,Pearson's product-moment correlation,two.sided,0.30103009939264563
4056;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Sulfitobacter,Pyrroles,0.4802750926687582,1.5487348707569724,0.16003741119615542,8,-0.21409100735076347,0.852201052930944,Pearson's product-moment correlation,two.sided,0.30132299856974665
45;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Limnobacter,Pyrroles,-0.895246989086698,-5.682922029527118,4.6342466195851035e-4,8,-0.9751880293457191,-0.6087624680850714,Pearson's product-moment correlation,two.sided,0.00873555487791792
4531;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Pyrroles,0.5648864535848938,1.9362589395685417,0.08885807274762977,8,-0.1004758157187464,0.8811252540618804,Pearson's product-moment correlation,two.sided,0.2270334345071355
4616;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Litorimonas;uncultured marine bacterium,Pyrroles,0.09045266246122918,0.2568918262816403,0.8037457398573709,8,-0.5717347162837573,0.6812791768171623,Pearson's product-moment correlation,two.sided,0.871559378503055
493;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Pyrroles,0.5205022018943534,1.724172560755905,0.12296474396638153,8,-0.16231987112668275,0.8662420370656554,Pearson's product-moment correlation,two.sided,0.26624653127354847
4940;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Pseudohongiellaceae;Pseudohongiella,Pyrroles,-0.8385491798801057,-4.3532717505115865,0.002434549027643877,8,-0.9608650463655586,-0.4426075422311109,Pearson's product-moment correlation,two.sided,0.026836495086205978
592;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas,Pyrroles,0.5411401373824567,1.8200932540830126,0.10623691564032839,8,-0.13421556024426606,0.8732396592759876,Pearson's product-moment correlation,two.sided,0.2517843701408927
5936;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae;Neptuniibacter,Pyrroles,-0.6372296966957668,-2.338677458314115,0.047513683012671476,8,-0.9041114831180932,-0.012698074141868614,Pearson's product-moment correlation,two.sided,0.16585794903497358
6323;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Marinomonadaceae;Marinomonas,Pyrroles,0.28675286443025183,0.8466134590539692,0.42181203460165473,8,-0.41841752570836893,0.7762325872184728,Pearson's product-moment correlation,two.sided,0.5439788040301842
6355;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Pyrroles,0.48088407776806963,1.5512888982504904,0.1594315026845223,8,-0.21333530116611132,0.852417684792087,Pearson's product-moment correlation,two.sided,0.30103009939264563
6889;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Jannaschia;uncultured Thalassobacter sp.,Pyrroles,0.8502904943550268,4.569489360965837,0.0018270119244558048,8,0.47491970385059307,0.9638858159802401,Pearson's product-moment correlation,two.sided,0.022707148203950717
7037;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Polaribacter 4,Pyrroles,-0.4007545000105527,-1.2372002449193626,0.2510948151159271,8,-0.8227739035635777,0.30611158035597613,Pearson's product-moment correlation,two.sided,0.3874327911270307
7259;Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Umboniibacter;uncultured bacterium,Pyrroles,0.5606663855878147,1.915125582181008,0.09180297717708996,8,-0.10658580040050758,0.8797366022417699,Pearson's product-moment correlation,two.sided,0.23073148263841942
7920;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Winogradskyella,Pyrroles,0.5705259944730512,1.9648501045047915,0.08501810652307004,8,-0.0922315572270374,0.8829725207569139,Pearson's product-moment correlation,two.sided,0.223617391808354
8714;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Pyrroles,-0.6969689128635407,-2.749019787254182,0.025096909123174964,8,-0.921995824309279,-0.12000393364948256,Pearson's product-moment correlation,two.sided,0.1177784407398792
9037;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonas,Pyrroles,-0.9430255288262525,-8.016578294516316,4.3022221525288967e-5,8,-0.9867596567747268,-0.7714512330676637,Pearson's product-moment correlation,two.sided,0.001737790448039351
1503;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Pyrrolines,-0.5138775975298354,-1.6942850533966718,0.128660611407982,8,-0.863966728148459,0.171112201055498,Pearson's product-moment correlation,two.sided,0.2725002837124113
1626;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Winogradskyella,Pyrrolines,-0.07593177051163227,-0.21538930487060098,0.8348536196703669,8,-0.673365387661681,0.5814950155931297,Pearson's product-moment correlation,two.sided,0.8905128223153027
2321;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Maribacter,Pyrrolines,0.061771117112903756,0.17504938778112628,0.8653900919269527,8,-0.5908343377018005,0.6655137765736401,Pearson's product-moment correlation,two.sided,0.9113186163588302
2568;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae,Pyrrolines,0.5029313667602033,1.645795848587681,0.13842391434525,8,-0.1854050898116269,0.8601755090655472,Pearson's product-moment correlation,two.sided,0.2808116481535599
2666;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas,Pyrrolines,-0.6187886422264999,-2.227969991992257,0.05647555818175428,8,-0.898395155751992,0.017755173088840313,Pearson's product-moment correlation,two.sided,0.18275286145142944
2713;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pseudophaeobacter,Pyrrolines,-0.5531148348017805,-1.877848480642695,0.09722671302576033,8,-0.8772380354654274,0.11739490376736393,Pearson's product-moment correlation,two.sided,0.23648045684330093
2747;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oleiphilaceae;Oleiphilus,Pyrrolines,-0.7995252785718069,-3.7650297108045674,0.005504603589567438,8,-0.9506116413435203,-0.3421258788411,Pearson's product-moment correlation,two.sided,0.04323407402639425
3023;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas,Pyrrolines,-0.6256161136261071,-2.268220899213671,0.05303749922310134,8,-0.900522626127489,0.006616425678582629,Pearson's product-moment correlation,two.sided,0.1769481168770726
3263;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Marinomonadaceae;Marinomonas,Pyrrolines,0.5117340480071636,1.684703155420356,0.13053792879324694,8,-0.1739339979133621,0.8632274233878554,Pearson's product-moment correlation,two.sided,0.2739792298078588
3349;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Pyrrolines,-0.08138464831069948,-0.23095668383903845,0.8231455707010625,8,-0.6763533098683694,0.5778518894957874,Pearson's product-moment correlation,two.sided,0.8816359047685521
3399;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Pyrrolines,-0.20159891506202596,-0.5821606690982426,0.5764926229827639,8,-0.7376001665593046,0.49025662956012805,Pearson's product-moment correlation,two.sided,0.6930443114894511
3485;Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;Methylophilaceae;OM43 clade,Pyrrolines,-0.9170418366483873,-6.504123560452584,1.8728851698955848e-4,8,-0.9805213354954444,-0.6801022803370902,Pearson's product-moment correlation,two.sided,0.0051664222613461135
376;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Pyrrolines,0.5536999331829452,1.8807125176207107,0.09679937876865313,8,-0.11656304794921907,0.8774322554503995,Pearson's product-moment correlation,two.sided,0.235948485748592
4056;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Sulfitobacter,Pyrrolines,0.5569381130640148,1.8966363123023893,0.09445593559666224,8,-0.11194214144967145,0.8785052345741027,Pearson's product-moment correlation,two.sided,0.23320610465606403
45;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Limnobacter,Pyrrolines,-0.880807226599167,-5.2617324074895295,7.628988462631548e-4,8,-0.9716026929335588,-0.563918515755155,Pearson's product-moment correlation,two.sided,0.012137915720825551
4531;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Pyrrolines,0.5109994994994158,1.6814294749600212,0.1311851118984054,8,-0.17489838378100805,0.8629737321431116,Pearson's product-moment correlation,two.sided,0.274759928809438
4616;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Litorimonas;uncultured marine bacterium,Pyrrolines,0.05966000732994943,0.16904509366388532,0.8699572558996723,8,-0.5922118485745727,0.6643316782796636,Pearson's product-moment correlation,two.sided,0.9144253312477039
493;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Pyrrolines,0.4386518704759187,1.3806098953254975,0.2047423346808052,8,-0.2638448951637776,0.8370860825889198,Pearson's product-moment correlation,two.sided,0.34356614321066864
4940;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Pseudohongiellaceae;Pseudohongiella,Pyrrolines,-0.8200787331499092,-4.05335092765868,0.003667113607850977,8,-0.9560534132823739,-0.3937759350323312,Pearson's product-moment correlation,two.sided,0.03388145243662204
592;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas,Pyrrolines,0.468445907020513,1.4996908176706845,0.1720816987475891,8,-0.2286071168067757,0.8479676552282397,Pearson's product-moment correlation,two.sided,0.3123987179510807
5936;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae;Neptuniibacter,Pyrrolines,-0.6016851831405277,-2.1306518935016863,0.0657262233048032,8,-0.8930074025921225,0.044981927392319876,Pearson's product-moment correlation,two.sided,0.20036754328229764
6323;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Marinomonadaceae;Marinomonas,Pyrrolines,0.28022436268231804,0.8256752535151393,0.4329192108460225,8,-0.4242562866504547,0.7733953881001061,Pearson's product-moment correlation,two.sided,0.5551378996222806
6355;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Pyrrolines,0.5519687655435753,1.87225009868353,0.09806722982751104,8,-0.11902159040867495,0.8768572967576405,Pearson's product-moment correlation,two.sided,0.2380129547959549
6889;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Jannaschia;uncultured Thalassobacter sp.,Pyrrolines,0.8787108642201855,5.206550262079866,8.15853608103089e-4,8,0.5575598080131813,0.971078685310983,Pearson's product-moment correlation,two.sided,0.012640142887186215
7037;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Polaribacter 4,Pyrrolines,-0.41592493686695214,-1.2936163778162968,0.2318957671017126,8,-0.8285680822195302,0.28952009945038826,Pearson's product-moment correlation,two.sided,0.3712113006302292
7259;Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Umboniibacter;uncultured bacterium,Pyrrolines,0.5065175653339633,1.6615620140129976,0.13517682188479,8,-0.1807543213128247,0.8614219504298966,Pearson's product-moment correlation,two.sided,0.2797315804200584
7920;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Winogradskyella,Pyrrolines,0.5174545741211461,1.7103707965999122,0.12556525793975096,8,-0.166378265974245,0.8651970666956972,Pearson's product-moment correlation,two.sided,0.26947686286500633
8714;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Pyrrolines,-0.6858833375764414,-2.665851782985778,0.028545256060324493,8,-0.9187480985656284,-0.09901796327868412,Pearson's product-moment correlation,two.sided,0.12465129190821238
9037;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonas,Pyrrolines,-0.9457745496620118,-8.235401433222325,3.541984792384628e-5,8,-0.9874121746289113,-0.7815479833806505,Pearson's product-moment correlation,two.sided,0.0016601348911791098
1503;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Substituted.imidazoles,-0.5050704195433813,-1.6551860284682085,0.13648143338796614,8,-0.8609194854543093,0.18263476128472036,Pearson's product-moment correlation,two.sided,0.28065545665779945
1626;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Winogradskyella,Substituted.imidazoles,0.6137307418616217,2.198681196244703,0.05911535504040476,8,-0.02590629560728704,0.8968105846007357,Pearson's product-moment correlation,two.sided,0.1864958291751622
2321;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Maribacter,Substituted.imidazoles,0.7288432697486099,3.010863974711107,0.016791437772669844,8,0.1833612384095089,0.9311608762311733,Pearson's product-moment correlation,two.sided,0.09269764582389559
2568;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae,Substituted.imidazoles,0.1303958601202121,0.37199124479838586,0.7195597522750512,8,-0.5438836483924283,0.7023580952312443,Pearson's product-moment correlation,two.sided,0.7994322984509656
2666;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas,Substituted.imidazoles,-0.5828588016877406,-2.028830301478508,0.07699682607204464,8,-0.8869787680048031,0.0738803472318371,Pearson's product-moment correlation,two.sided,0.21396415304049748
2713;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pseudophaeobacter,Substituted.imidazoles,-0.5435737047309012,-1.8317003103475984,0.10436482274433263,8,-0.8740558691778981,0.13082838972329353,Pearson's product-moment correlation,two.sided,0.24902239351021138
2747;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oleiphilaceae;Oleiphilus,Substituted.imidazoles,-0.4904487273307968,-1.5917913480530765,0.15009640719180775,8,-0.8558034275953645,0.2013562728757118,Pearson's product-moment correlation,two.sided,0.2916821933572759
3023;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas,Substituted.imidazoles,-0.5815889320819884,-2.022147058383236,0.07779913595133206,8,-0.886568360767488,0.07579067841991048,Pearson's product-moment correlation,two.sided,0.2146955883261325
3263;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Marinomonadaceae;Marinomonas,Substituted.imidazoles,0.127513604200078,0.3636313242539403,0.7255553365022744,8,-0.5459443391002454,0.7008699191286542,Pearson's product-moment correlation,two.sided,0.8029384399061374
3349;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Substituted.imidazoles,0.6159737054358627,2.2116150729559125,0.057934892849930246,8,-0.02230208492608492,0.897514171858484,Pearson's product-moment correlation,two.sided,0.18405720172267165
3399;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Substituted.imidazoles,-0.17305894780137493,-0.4969833714461748,0.6325691053995475,8,-0.723816426150313,0.5123996854007428,Pearson's product-moment correlation,two.sided,0.7330283383267296
3485;Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;Methylophilaceae;OM43 clade,Substituted.imidazoles,-0.8769922827539047,-5.162301222379058,8.612250929544261e-4,8,-0.9706484431949418,-0.5523749492178767,Pearson's product-moment correlation,two.sided,0.012844001342345875
376;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Substituted.imidazoles,0.2320805006339106,0.6748484522921888,0.5187956865170252,8,-0.46557789855305215,0.7518443124752678,Pearson's product-moment correlation,two.sided,0.6343328880548709
4056;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Sulfitobacter,Substituted.imidazoles,0.24363898388985536,0.7105261090002621,0.49756538082071233,8,-0.45592724531824946,0.7571216745856608,Pearson's product-moment correlation,two.sided,0.6182982146665964
45;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Limnobacter,Substituted.imidazoles,-0.7267211641165096,-2.9922556532784257,0.017274424482446316,8,-0.9305585348432966,-0.1789974142741249,Pearson's product-moment correlation,two.sided,0.09438344970843857
4531;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Substituted.imidazoles,0.12783209528010617,0.3645546363010958,0.7248921542937092,8,-0.5457170312321236,0.7010346091927105,Pearson's product-moment correlation,two.sided,0.8029384399061374
4616;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Litorimonas;uncultured marine bacterium,Substituted.imidazoles,0.7246110779569355,2.973932753471326,0.01776415867230322,8,0.17467957016075447,0.9299585091236888,Pearson's product-moment correlation,two.sided,0.09613044716925809
493;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Substituted.imidazoles,0.6324600361552977,2.3094284881649845,0.04973343495224809,8,0.0047088720641847446,0.9026420937708004,Pearson's product-moment correlation,two.sided,0.1709681304893392
4940;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Pseudohongiellaceae;Pseudohongiella,Substituted.imidazoles,-0.6714410798635153,-2.562717502043285,0.03350500727252779,8,-0.9144691708054783,-0.072438776733683,Pearson's product-moment correlation,two.sided,0.13416999896014178
592;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas,Substituted.imidazoles,0.7070006728610391,2.827578449155968,0.022232931199199196,8,0.1394500226661039,0.9249077751284901,Pearson's product-moment correlation,two.sided,0.11275984388472776
5936;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae;Neptuniibacter,Substituted.imidazoles,-0.5939272949641443,-2.0880559180672953,0.07023005707608158,8,-0.8905357514601198,0.05702281521413066,Pearson's product-moment correlation,two.sided,0.20684946498189655
6323;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Marinomonadaceae;Marinomonas,Substituted.imidazoles,0.7002109190775441,2.7740518007071624,0.024145193643656224,8,0.1262403582340776,0.9229396838540548,Pearson's product-moment correlation,two.sided,0.1165039044385892
